"ID","inchikey","sdftitle","order","set","CVfold","NR.AhR","NR.AR","NR.AR.LBD","NR.Aromatase","NR.ER","NR.ER.LBD","NR.PPAR.gamma","SR.ARE","SR.ATAD5","SR.HSE","SR.MMP","SR.p53"
"NCGC00258480-01","QZSFJRIWRPJUOH-UHFFFAOYSA-N","NCGC00258480-01",10955,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258789-01","UQMRAFJOBWOFNS-UHFFFAOYSA-N","NCGC00258789-01",10956,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256335-01","UQMRAFJOBWOFNS-UHFFFAOYSA-N","NCGC00256335-01",10957,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256702-01","ZAPVNKQEZNTYQV-UHFFFAOYSA-N","NCGC00256702-01",10958,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255662-01","MNELUOHPQMJXGU-UHFFFAOYSA-N","NCGC00255662-01",10959,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00183835-01","TZWKUQDQKPYNLL-UHFFFAOYSA-N","NCGC00183835-01",10960,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256300-01","UKSLKNUCVPZQCQ-UHFFFAOYSA-N","NCGC00256300-01",10961,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255034-01","HZJKXKUJVSEEFU-UHFFFAOYSA-N","NCGC00255034-01",10962,"training",1,0,0,0,1,0,0,0,0,0,0,0,0
"NCGC00168342-02","PPDBOQMNKNNODG-UHFFFAOYSA-N","NCGC00168342-02",10963,"training",2,1,1,0,0,0,0,0,0,0,0,0,0
"NCGC00259162-01","NTBYINQTYWZXLH-UHFFFAOYSA-N","NCGC00259162-01",10964,"training",0,1,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259521-01","XILPLWOGHPSJBK-UHFFFAOYSA-N","NCGC00259521-01",10965,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257280-01","GPRIKJSAAYMDPC-UHFFFAOYSA-N","NCGC00257280-01",10966,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259438-01","RANCECPPZPIPNO-UHFFFAOYSA-N","NCGC00259438-01",10967,"training",1,0,0,0,0,0,0,0,0,0,0,1,0
"NCGC00257953-01","OCJBOOLMMGQPQU-UHFFFAOYSA-N","NCGC00257953-01",10968,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258986-01","HUBANNPOLNYSAD-UHFFFAOYSA-N","NCGC00258986-01",10969,"training",3,1,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254546-01","BMLIZLVNXIYGCK-UHFFFAOYSA-N","NCGC00254546-01",10970,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254741-01","RECCURWJDVZHIH-UHFFFAOYSA-N","NCGC00254741-01",10971,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254073-01","KNHUKKLJHYUCFP-UHFFFAOYSA-N","NCGC00254073-01",10972,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258357-01","NICFDLORAOTXMD-UHFFFAOYSA-N","NCGC00258357-01",10973,"training",2,1,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259662-01","RELMFMZEBKVZJC-UHFFFAOYSA-N","NCGC00259662-01",10974,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258775-01","MVPPADPHJFYWMZ-UHFFFAOYSA-N","NCGC00258775-01",10975,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00253914-01","RFFLAFLAYFXFSW-UHFFFAOYSA-N","NCGC00253914-01",10976,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259832-01","OKDGRDCXVWSXDC-UHFFFAOYSA-N","NCGC00259832-01",10977,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257172-01","OKDGRDCXVWSXDC-UHFFFAOYSA-N","NCGC00257172-01",10978,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259535-01","MXWJVTOOROXGIU-UHFFFAOYSA-N","NCGC00259535-01",10979,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259927-01","ODCWYMIRDDJXKW-UHFFFAOYSA-N","NCGC00259927-01",10980,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255089-01","PGOOBECODWQEAB-UHFFFAOYSA-N","NCGC00255089-01",10981,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255751-01","WZXXZHONLFRKGG-UHFFFAOYSA-N","NCGC00255751-01",10982,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00253936-01","XITQUSLLOSKDTB-UHFFFAOYSA-N","NCGC00253936-01",10983,"training",0,0,0,0,0,0,0,0,0,0,0,1,0
"NCGC00258377-01","JTPNRXUCIXHOKM-UHFFFAOYSA-N","NCGC00258377-01",10984,"training",0,0,0,0,0,1,0,0,0,0,0,0,0
"NCGC00257407-01","KVMPUXDNESXNOH-UHFFFAOYSA-N","NCGC00257407-01",10985,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258661-01","QVLAWKAXOMEXPM-UHFFFAOYSA-N","NCGC00258661-01",10986,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259572-01","CFXQEHVMCRXUSD-UHFFFAOYSA-N","NCGC00259572-01",10987,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256369-01","CFXQEHVMCRXUSD-UHFFFAOYSA-N","NCGC00256369-01",10988,"training",1,0,0,0,0,1,0,0,0,0,0,0,0
"NCGC00257896-01","ZXCYIJGIGSDJQQ-UHFFFAOYSA-N","NCGC00257896-01",10989,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254123-01","DEWLEGDTCGBNGU-UHFFFAOYSA-N","NCGC00254123-01",10990,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255050-01","QSKPIOLLBIHNAC-UHFFFAOYSA-N","NCGC00255050-01",10991,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255223-01","HMDQPBSDHHTRNI-UHFFFAOYSA-N","NCGC00255223-01",10992,"training",2,0,0,0,0,0,0,0,1,0,0,0,0
"NCGC00257820-01","KCXMKQUNVWSEMD-UHFFFAOYSA-N","NCGC00257820-01",10993,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257316-01","GNHMRTZZNHZDDM-UHFFFAOYSA-N","NCGC00257316-01",10994,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255999-01","OVISMSJCKCDOPU-UHFFFAOYSA-N","NCGC00255999-01",10995,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258692-01","YHRUOJUYPBUZOS-UHFFFAOYSA-N","NCGC00258692-01",10996,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260075-01","YMWUJEATGCHHMB-UHFFFAOYSA-N","NCGC00260075-01",10997,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259623-01","ZNSMNVMLTJELDZ-UHFFFAOYSA-N","NCGC00259623-01",10998,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254256-01","ZNSMNVMLTJELDZ-UHFFFAOYSA-N","NCGC00254256-01",10999,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258806-01","HQUQLFOMPYWACS-UHFFFAOYSA-N","NCGC00258806-01",11000,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258394-01","HRQGCQVOJVTVLU-UHFFFAOYSA-N","NCGC00258394-01",11001,"training",4,0,0,0,0,1,0,0,0,0,0,0,0
"NCGC00254761-01","YRIZYWQGELRKNT-UHFFFAOYSA-N","NCGC00254761-01",11002,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260111-01","XFBJRFNXPUCPKU-UHFFFAOYSA-N","NCGC00260111-01",11003,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258368-01","XHXFXVLFKHQFAL-UHFFFAOYSA-N","NCGC00258368-01",11004,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257120-01","IMDXZWRLUZPMDH-UHFFFAOYSA-N","NCGC00257120-01",11005,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255139-01","LLROQAGEAVDYFP-UHFFFAOYSA-N","NCGC00255139-01",11006,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255170-01","GETQZCLCWQTVFV-UHFFFAOYSA-N","NCGC00255170-01",11007,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259282-01","JAEZSIYNWDWMMN-UHFFFAOYSA-N","NCGC00259282-01",11008,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256211-01","XRIBIDPMFSLGFS-UHFFFAOYSA-N","NCGC00256211-01",11009,"training",3,0,0,0,0,1,0,0,0,0,0,0,0
"NCGC00258886-01","YIIMEMSDCNDGTB-UHFFFAOYSA-N","NCGC00258886-01",11010,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254074-01","YIIMEMSDCNDGTB-UHFFFAOYSA-N","NCGC00254074-01",11011,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254093-01","ZMXDDKWLCZADIW-UHFFFAOYSA-N","NCGC00254093-01",11012,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257546-01","VHYFNPMBLIVWCW-UHFFFAOYSA-N","NCGC00257546-01",11013,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260330-01","UUVWYPNAQBNQJQ-UHFFFAOYSA-N","NCGC00260330-01",11014,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259214-01","CAWXEEYDBZRFPE-UHFFFAOYSA-N","NCGC00259214-01",11015,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254651-01","CAWXEEYDBZRFPE-UHFFFAOYSA-N","NCGC00254651-01",11016,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255252-01","SGXXNSQHWDMGGP-UHFFFAOYSA-N","NCGC00255252-01",11017,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257196-01","YWFWDNVOPHGWMX-UHFFFAOYSA-N","NCGC00257196-01",11018,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260286-01","SFBHPFQSSDCYSL-UHFFFAOYSA-N","NCGC00260286-01",11019,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260539-01","NHLUVTZJQOJKCC-UHFFFAOYSA-N","NCGC00260539-01",11020,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258535-01","TXXWBTOATXBWDR-UHFFFAOYSA-N","NCGC00258535-01",11021,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256209-01","NWDRKFORNVPWLY-UHFFFAOYSA-N","NCGC00256209-01",11022,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256178-01","YALMGFWDBZZMMB-UHFFFAOYSA-N","NCGC00256178-01",11023,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256130-01","BXYVQNNEFZOBOZ-UHFFFAOYSA-N","NCGC00256130-01",11024,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256033-01","LSYBWANTZYUTGJ-UHFFFAOYSA-N","NCGC00256033-01",11025,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259243-01","JKNCOURZONDCGV-UHFFFAOYSA-N","NCGC00259243-01",11026,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257033-01","GTEXIOINCJRBIO-UHFFFAOYSA-N","NCGC00257033-01",11027,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256113-01","NCUPDIHWMQEDPR-UHFFFAOYSA-N","NCGC00256113-01",11028,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257797-01","YSAANLSYLSUVHB-UHFFFAOYSA-N","NCGC00257797-01",11029,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255194-01","RHUYHJGZWVXEHW-UHFFFAOYSA-N","NCGC00255194-01",11030,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256070-01","GSCCALZHGUWNJW-UHFFFAOYSA-N","NCGC00256070-01",11031,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254290-01","YJLYANLCNIKXMG-UHFFFAOYSA-N","NCGC00254290-01",11032,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256477-01","CAUBWLYZCDDYEF-UHFFFAOYSA-N","NCGC00256477-01",11033,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256177-01","LGJMYGMNWHYGCB-UHFFFAOYSA-N","NCGC00256177-01",11034,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257785-01","IRYJRGCIQBGHIV-UHFFFAOYSA-N","NCGC00257785-01",11035,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255880-01","AVFZOVWCLRSYKC-UHFFFAOYSA-N","NCGC00255880-01",11036,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257448-01","SJRJJKPEHAURKC-UHFFFAOYSA-N","NCGC00257448-01",11037,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254396-01","UIKROCXWUNQSPJ-VIFPVBQESA-N","NCGC00254396-01",11038,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255288-01","ROSDSFDQCJNGOL-UHFFFAOYSA-N","NCGC00255288-01",11039,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257852-01","AFBPFSWMIHJQDM-UHFFFAOYSA-N","NCGC00257852-01",11040,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254915-01","OPKOKAMJFNKNAS-UHFFFAOYSA-N","NCGC00254915-01",11041,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260072-01","OKKJLVBELUTLKV-UHFFFAOYSA-N","NCGC00260072-01",11042,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256013-01","CVQVSVBUMVSJES-UHFFFAOYSA-N","NCGC00256013-01",11043,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254853-01","HQYALQRYBUJWDH-UHFFFAOYSA-N","NCGC00254853-01",11044,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257922-01","TZZGHGKTHXIOMN-UHFFFAOYSA-N","NCGC00257922-01",11045,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256996-01","PHQOGHDTIVQXHL-UHFFFAOYSA-N","NCGC00256996-01",11046,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255480-01","ZNOCGWVLWPVKAO-UHFFFAOYSA-N","NCGC00255480-01",11047,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256169-01","QWOVEJBDMKHZQK-UHFFFAOYSA-N","NCGC00256169-01",11048,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258031-01","LNGAGQAGYITKCW-ZKCHVHJHSA-N","NCGC00258031-01",11049,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256621-01","MJHNUUNSCNRGJE-UHFFFAOYSA-N","NCGC00256621-01",11050,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258543-01","REIDAMBAPLIATC-UHFFFAOYSA-N","NCGC00258543-01",11051,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254036-01","WOZVHXUHUFLZGK-UHFFFAOYSA-N","NCGC00254036-01",11052,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257185-01","VNGOYPQMJFJDLV-UHFFFAOYSA-N","NCGC00257185-01",11053,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259381-01","QPJVMBTYPHYUOC-UHFFFAOYSA-N","NCGC00259381-01",11054,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257351-01","WVWZECQNFWFVFW-UHFFFAOYSA-N","NCGC00257351-01",11055,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254641-01","FNJSWIPFHMKRAT-UHFFFAOYSA-N","NCGC00254641-01",11056,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255708-01","YNBADRVTZLEFNH-UHFFFAOYSA-N","NCGC00255708-01",11057,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257324-01","KVWWIYGFBYDJQC-UHFFFAOYSA-N","NCGC00257324-01",11058,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254517-01","MUXOBHXGJLMRAB-UHFFFAOYSA-N","NCGC00254517-01",11059,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257115-01","MYWWWNVEZBAKHR-UHFFFAOYSA-N","NCGC00257115-01",11060,"training",4,0,0,0,0,1,0,0,0,0,0,0,0
"NCGC00255165-01","DIWVBIXQCNRCFE-UHFFFAOYSA-N","NCGC00255165-01",11061,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256762-01","QCJVKUULZGKQDG-UHFFFAOYSA-N","NCGC00256762-01",11062,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256696-01","UFOUDYPOSJJEDJ-UHFFFAOYSA-N","NCGC00256696-01",11063,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257616-01","PYOKUURKVVELLB-UHFFFAOYSA-N","NCGC00257616-01",11064,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258908-01","IWEDIXLBFLAXBO-UHFFFAOYSA-N","NCGC00258908-01",11065,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256727-01","PLDWAJLZAAHOGG-UHFFFAOYSA-N","NCGC00256727-01",11066,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256877-01","LSQXNMXDFRRDSJ-UHFFFAOYSA-N","NCGC00256877-01",11067,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255778-01","WMPDAIZRQDCGFH-UHFFFAOYSA-N","NCGC00255778-01",11068,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260026-01","QZWKEPYTBWZJJA-UHFFFAOYSA-N","NCGC00260026-01",11069,"training",2,1,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254085-01","ZYEMGPIYFIJGTP-UHFFFAOYSA-N","NCGC00254085-01",11070,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00183027-01","KEJXLQUPYHWCNM-UHFFFAOYSA-N","NCGC00183027-01",11071,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258505-01","QKMNFFSBZRGHDJ-UHFFFAOYSA-N","NCGC00258505-01",11072,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254015-01","RUVINXPYWBROJD-ONEGZZNKSA-N","NCGC00254015-01",11073,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258773-01","LGNMURXRPLMVJI-UHFFFAOYSA-N","NCGC00258773-01",11074,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259550-01","RUVINXPYWBROJD-UHFFFAOYSA-N","NCGC00259550-01",11075,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255505-01","QMXZSRVFIWACJH-UHFFFAOYSA-N","NCGC00255505-01",11076,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257857-01","ITVGXXMINPYUHD-CUVHLRMHSA-N","NCGC00257857-01",11077,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259877-01","GUMSHIGGVOJLBP-SLRPQMTOSA-N","NCGC00259877-01",11078,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255063-01","PCBSXBYCASFXTM-UHFFFAOYSA-N","NCGC00255063-01",11079,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255015-01","MSHFRERJPWKJFX-UHFFFAOYSA-N","NCGC00255015-01",11080,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256763-01","YWIJRJQYADFRTL-UHFFFAOYSA-N","NCGC00256763-01",11081,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255016-01","HFNGYHHRRMSKEU-UHFFFAOYSA-N","NCGC00255016-01",11082,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258683-01","XVAIDCNLVLTVFM-UHFFFAOYSA-N","NCGC00258683-01",11083,"training",4,0,0,0,0,1,0,0,0,0,0,0,0
"NCGC00258885-01","OHBQPCCCRFSCAX-UHFFFAOYSA-N","NCGC00258885-01",11084,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00247336-02","RBOXVHNMENFORY-KEMUOJQUSA-N","NCGC00247336-02",11085,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256016-01","DPZNOMCNRMUKPS-UHFFFAOYSA-N","NCGC00256016-01",11086,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259533-01","CFBYEGUGFPZCNF-UHFFFAOYSA-N","NCGC00259533-01",11087,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256425-01","CFBYEGUGFPZCNF-UHFFFAOYSA-N","NCGC00256425-01",11088,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258832-01","KYYRTDXOHQYZPO-UHFFFAOYSA-N","NCGC00258832-01",11089,"training",4,1,0,0,0,0,0,0,1,0,0,0,0
"NCGC00256103-01","ABDKAPXRBAPSQN-UHFFFAOYSA-N","NCGC00256103-01",11090,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260512-01","BXJHWYVXLGLDMZ-UHFFFAOYSA-N","NCGC00260512-01",11091,"training",2,1,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256160-01","QMQDJVIJVPEQHE-UHFFFAOYSA-N","NCGC00256160-01",11092,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259389-01","CYMPUOGZUXAIMY-UHFFFAOYSA-N","NCGC00259389-01",11093,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256187-01","DAJPMKAQEUGECW-UHFFFAOYSA-N","NCGC00256187-01",11094,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259202-01","SHRGCOIDGUJGJI-UHFFFAOYSA-N","NCGC00259202-01",11095,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256384-01","XJUZRXYOEPSWMB-UHFFFAOYSA-N","NCGC00256384-01",11096,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259893-01","WOXXJEVNDJOOLV-UHFFFAOYSA-N","NCGC00259893-01",11097,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257974-01","XTHFKEDIFFGKHM-UHFFFAOYSA-N","NCGC00257974-01",11098,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00253963-01","SBZXBUIDTXKZTM-UHFFFAOYSA-N","NCGC00253963-01",11099,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255633-01","SLNYBUIEAMRFSZ-UHFFFAOYSA-N","NCGC00255633-01",11100,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259148-01","BNCADMBVWNPPIZ-UHFFFAOYSA-N","NCGC00259148-01",11101,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255003-01","WSORODGWGUUOBO-UHFFFAOYSA-N","NCGC00255003-01",11102,"training",0,0,0,0,0,0,0,0,1,0,0,0,0
"NCGC00254871-01","PZXOQEXFMJCDPG-UHFFFAOYSA-N","NCGC00254871-01",11103,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259795-01","MCWXGJITAZMZEV-UHFFFAOYSA-N","NCGC00259795-01",11104,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259261-01","WOAFDHWYKSOANX-UHFFFAOYSA-N","NCGC00259261-01",11105,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254262-01","WOAFDHWYKSOANX-UHFFFAOYSA-N","NCGC00254262-01",11106,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00259643-01","MBABOKRGFJTBAE-UHFFFAOYSA-N","NCGC00259643-01",11107,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00253916-01","MBABOKRGFJTBAE-UHFFFAOYSA-N","NCGC00253916-01",11108,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257560-01","PLUBXMRUUVWRLT-UHFFFAOYSA-N","NCGC00257560-01",11109,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258197-01","QARBMVPHQWIHKH-UHFFFAOYSA-N","NCGC00258197-01",11110,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257558-01","QRVYABWJVXXOTN-UHFFFAOYSA-N","NCGC00257558-01",11111,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256947-01","KIQQUVJOLVCZKG-UHFFFAOYSA-N","NCGC00256947-01",11112,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256645-01","KBPBOWBQRUXMFV-UHFFFAOYSA-N","NCGC00256645-01",11113,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256235-01","KJWHJDGMOQJLGF-UHFFFAOYSA-N","NCGC00256235-01",11114,"training",1,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260211-01","CGQPPCWBIGFWDL-UHFFFAOYSA-N","NCGC00260211-01",11115,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260241-01","XLWDQAHXRCBPEE-UHFFFAOYSA-N","NCGC00260241-01",11116,"training",0,0,0,0,0,1,0,0,0,0,0,0,0
"NCGC00260248-01","LTMWUXUUPSUBPP-UHFFFAOYSA-N","NCGC00260248-01",11117,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260214-01","FHOLSPXOTQMKMZ-UHFFFAOYSA-N","NCGC00260214-01",11118,"training",4,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258152-01","DPDAKOVGQUGTHH-UHFFFAOYSA-N","NCGC00258152-01",11119,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00260194-01","DJNNUHQUSQWCRM-UHFFFAOYSA-N","NCGC00260194-01",11120,"training",0,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00258163-01","CTMFVASPBJWPFC-UHFFFAOYSA-N","NCGC00258163-01",11121,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00254312-01","NVVZEKTVIXIUKW-UHFFFAOYSA-N","NCGC00254312-01",11122,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00256745-01","CXHFIVFPHDGZIS-UHFFFAOYSA-N","NCGC00256745-01",11123,"training",2,0,0,0,0,1,0,0,0,0,0,0,0
"NCGC00254434-01","GRJRKPMIRMSBNK-UHFFFAOYSA-N","NCGC00254434-01",11124,"training",2,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00255908-01","STSCVKRWJPWALQ-UHFFFAOYSA-N","NCGC00255908-01",11125,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
"NCGC00257939-01","YTCGOUNVIAWCMG-UHFFFAOYSA-N","NCGC00257939-01",11126,"training",3,0,0,0,0,0,0,0,0,0,0,0,0
